station_id,station_name,longitude,latitude,elevation,start_date,end_date
ndSRED,Red Canyon          South Dakota,-103.758888889,43.4258333333,1415.4912,1993-05-01,2015-12-31
ndSSAN,Sand Lake  South Dakota,-99.4108333333,45.8777777778,618.744,2004-12-01,2015-12-31
ndSSPE,Spearfish  South Dakota,-104.1,44.2388888889,0.0,1992-06-01,1992-11-30
ndSWHR,White River  South Dakota,-102.496944444,43.5111111111,799.7952,1998-07-01,2008-12-31
ndSWTP,Whitetail Peak  South Dakota,-103.843888889,44.1261111111,2087.2704,2005-12-01,2015-12-31
ndTANA,Anahuac NWR           Texas,-94.4383333333,29.6691666667,1.524,1994-06-01,2015-12-31
ndTARA,Aransas              Texas,-96.75,28.25,0.0,1999-02-01,2015-12-31
ndTATH,Athens  Texas,-95.7661111111,32.2211111111,143.256,2002-07-01,2015-12-31
ndTATT,Attwater NWR  Texas,-96.2597222222,29.6616666667,12.4968,2002-01-01,2015-12-31
ndTBAR,Barnhart  Texas,-101.157777778,30.9855555556,780.8976,2003-01-01,2015-12-31
ndTBAS,Bastrop  Texas,-97.2563888889,30.1741666667,116.7384,2003-01-01,2015-12-31
ndTBEL,Balcones  Texas,-98.0388888889,30.5661111111,315.468,2000-05-01,2015-12-31
ndTBFX,Balcones Flying X  Texas,-98.0819444444,30.63,415.1376,2010-03-01,2015-12-31
ndTBIR,Bird  Texas,-98.6288888889,30.2625,457.2,2001-05-01,2015-12-31
ndTBOO,Bootleg  Texas,-102.809444444,34.8286111111,1236.8784,2004-01-01,2015-12-31
ndTBRA,Brazoria NWR         Texas,-95.2916666667,29.1416666667,3.048,1994-06-01,2015-12-31
ndTCAD,Caddo Lake  Texas,-94.1163888889,32.6583333333,60.96,2002-05-01,2015-12-31
ndTCAP,Caprock  Texas,-101.049166667,34.4105555556,780.5928,2004-01-01,2015-12-31
ndTCDD,Caddo  Texas,-95.9219444444,33.7411111111,243.84,2000-01-01,2015-11-30
ndTCED,Cedar  Texas,-101.566666667,35.6666666667,930.2496,1997-10-01,2015-11-30
ndTCEH,Cedar Hill SP  Texas,-96.9930555556,32.6091666667,158.496,2003-12-01,2015-12-31
ndTCHI,Chisos Basin  Texas,-103.3,29.2666666667,1645.92,2000-06-01,2015-12-31
ndTCLA,Clarksville  Texas,-95.1666666667,33.6188888889,146.304,2001-07-01,2015-12-31
ndTCLD,Coldsprings  Texas,-95.0866666667,30.3105555556,44.196,2001-11-01,2015-12-31
ndTCLM,Coleman  Texas,-99.6594444444,31.5061111111,442.5696,2003-01-01,2015-12-31
ndTCOL,Colorado Bend  Texas,-98.5002777778,31.0522222222,383.7432,2000-11-01,2015-12-31
ndTCOM,Comanche  Texas,-98.5972222222,31.9241666667,399.8976,2007-03-01,2015-12-31
ndTCON,Conroe  Texas,-95.4827777778,30.2363888889,36.576,1995-01-01,2015-12-31
ndTCSP,Caprock S.P.  Texas,-101.03,34.21,579.12,2000-11-01,2003-12-31
ndTDAV,Davis  Texas,-103.883333333,30.6,1487.424,2001-02-01,2004-03-31
ndTDAY,Dayton  Texas,-94.9313888889,30.105,30.48,2003-06-01,2015-12-31
ndTDOG,Dog Canyon  Texas,-104.833888889,31.9961111111,1908.6576,2010-02-01,2015-12-31
ndTDRE,Dreka  Texas,-93.9052777778,31.7013888889,106.68,2000-01-01,2004-04-30
ndTEAU,East Austin  Texas,-97.6155555556,30.2652777778,134.7216,2013-05-01,2015-11-30
ndTELM,Elephant Mtn WMA  Texas,-103.473333333,30.0305555556,1364.2848,2013-09-01,2015-12-31
ndTFAL,Falcon Lake  Texas,-99.1355555556,26.5547222222,66.7512,2002-11-01,2015-12-31
ndTFDV,Fort Davis  Texas,-103.886666667,30.6005555556,1452.0672,2004-01-01,2015-12-31
ndTGAI,Gail  Texas,-101.434444444,32.7691666667,746.4552,2013-12-01,2015-12-31
ndTGEO,George West  Texas,-98.1166666667,28.3666666667,65.532,2002-05-01,2015-07-31
ndTGIL,Gilmer  Texas,-94.9447222222,32.7016666667,152.4,2002-04-01,2015-12-31
ndTGRA,Granbury  Texas,-97.8169444444,32.4469444444,215.7984,2004-07-01,2015-12-31
ndTGRE,Greenville  Texas,-96.1638888889,33.0352777778,136.2456,2002-04-01,2015-12-31
ndTGUA,Guadelupe Peak          Texas,-104.825277778,31.925,2363.724,1985-07-01,2015-12-31
ndTGUR,Guadalupe River SP  Texas,-98.5052777778,29.8594444444,349.6056,2003-11-01,2015-12-31
ndTHEB,Hebbronville  Texas,-98.7438888889,27.3527777778,177.0888,2011-12-01,2015-12-31
ndTHEN,Henderson  Texas,-94.8,32.15,152.4,2000-12-01,2015-12-31
ndTHMB,Hamby  Texas,-99.6166666667,32.5,579.12,2000-11-01,2015-12-31
ndTHUN,Huntsville  Texas,-95.4,30.45,108.204,2000-12-01,2015-12-31
ndTJAY,Jayton  Texas,-100.567777778,33.2325,580.644,2011-12-01,2015-12-31
ndTKIC,Kickapoo Caverns SP  Texas,-100.473055556,29.6091666667,485.2416,2006-12-01,2015-12-31
ndTKIR,Kirbyville  Texas,-93.8833333333,30.4333333333,91.44,2001-01-01,2015-12-31
ndTLAG,Laguna Atascosa  Texas,-97.3483333333,26.2283333333,7.62,2002-02-01,2015-12-31
ndTLBJ,LBJ Rd  Texas,-97.6319444444,33.2827777778,284.0736,2000-01-01,2015-12-31
ndTLGR,La Grange  Texas,-96.86,29.9075,47.244,2000-11-01,2015-12-31
ndTLIN,Linn-San Manuel  Texas,-98.0858333333,26.535,4.572,2002-11-01,2015-12-31
ndTLND,Linden  Texas,-94.8,33.0,152.4,2003-01-01,2015-12-31
ndTLOS,Lost Maples SNA  Texas,-99.5994444444,29.8238888889,676.656,2011-12-01,2015-12-31
ndTLRG,Santa Ana NWR  Texas,-98.1369444444,26.0838888889,27.432,1998-10-01,2015-12-31
ndTLUF,Lufkin  Texas,-94.8261111111,31.3130555556,74.676,1995-01-01,2015-12-31
ndTLUM,Lumberjack  Texas,-94.6580555556,31.7591666667,125.5776,2011-12-01,2015-12-31
ndTMAA,Matador W.M.A.  Texas,-100.416666667,34.1333333333,579.12,2000-11-01,2015-12-31
ndTMAS,Mason  Texas,-99.1861111111,30.7358333333,445.9224,2003-01-01,2015-12-31
ndTMAT,Matagorda Island  Texas,-96.8022222222,28.1227777778,10.9728,2003-06-01,2015-12-31
ndTMCF,McFadden Texas,-94.1166666667,29.7,1.524,1998-10-01,2015-12-31
ndTMCG,McGregor  Texas,-97.4127777778,31.3838888889,193.8528,2003-12-01,2015-12-31
ndTMCK,McKittrick  Texas,-104.751666667,31.9775,1525.2192,2009-05-01,2015-11-30
ndTMID,Midland  Texas,-102.0,32.0,854.0496,2000-12-01,2015-12-31
ndTMIL,Miller Creek  Texas,-99.4005555556,33.4136111111,406.908,2003-09-01,2015-07-31
ndTMRL,Merrill  Texas,-100.560833333,30.28,669.036,2011-12-01,2015-12-31
ndTPAI,Paint Creek  Texas,-100.581666667,31.9061111111,565.0992,2006-12-01,2015-12-31
ndTPAL,Palestine  Texas,-95.5716666667,31.7425,115.824,2002-07-01,2015-12-31
ndTPAN,Panther Junction  Texas,-103.2,29.3166666667,1143.0,2003-04-01,2015-12-31
ndTPEA,Pearsall  Texas,-99.1105555556,28.885,160.02,2007-04-01,2015-12-31
ndTPIN,Pinery  Texas,-104.797777778,31.8944444444,1640.1288,2001-05-01,2015-12-31
ndTPOS,Possume Kingdom  Texas,-98.55,32.85,281.94,2000-12-01,2015-12-31
ndTPXW,PX Well  Texas,-104.947777778,31.9722222222,1180.4904,2010-01-01,2015-11-30
ndTRAT,Ratcliff  Texas,-95.1361111111,31.395,91.44,2001-11-01,2015-12-31
ndTROU,Round Prairie  Texas,-96.3655555556,31.2955555556,100.2792,2007-03-01,2015-12-31
ndTSAB,San Bernard  Texas,-95.5677777778,28.8647222222,6.4008,2002-08-01,2014-05-31
ndTSAU,South Austin  Texas,-97.8741666667,30.1766666667,220.0656,2013-05-01,2015-11-30
ndTSBN,Sabine North  Texas,-93.9097222222,31.7041666667,103.632,2004-01-01,2015-12-31
ndTSBS,Sabine South  Texas,-93.8386111111,31.2802777778,101.1936,2000-01-01,2015-12-31
ndTSOU,Southern Rough  Texas,-94.3411111111,30.5402777778,30.48,1999-03-01,2015-12-31
ndTTEM,Temple  Texas,-97.3469444444,31.0563888889,174.6504,2003-12-01,2015-12-31
ndTTEX,Texarkana  Texas,-94.0455555556,33.3738888889,60.96,2002-11-01,2015-12-31
ndTVIC,Victoria  Texas,-96.9216666667,28.8461111111,7.0104,2003-03-01,2015-12-31
ndTWHE,Wheeler  Texas,-100.198333333,35.4463888889,723.9,2013-12-01,2015-12-31
ndTWOO,Woodville  Texas,-94.4,30.75,115.824,2000-12-01,2015-12-31
ndTYEP,Yellowpine (FRWS-21)  Texas,-93.8361111111,31.2758333333,90.2208,2003-02-01,2003-05-31
ndTZAV,Zavalla  Texas,-94.3838888889,31.1772222222,38.7096,2010-05-01,2015-12-31
ndWANT,Antigo  Wisconsin,-89.15,45.15,456.8952,1999-03-01,2015-12-31
ndWAPO,Apostle Island  Wisconsin,-90.7525,46.9297222222,198.12,2004-01-01,2015-12-31
ndWAUG,Augusta  Wisconsin,-91.1341666667,44.6980555556,295.656,1998-08-01,2015-12-31
ndWBAR,Barnes  Wisconsin,-91.5,46.4,368.808,1999-02-01,2015-12-31
ndWBOS,Boscobel  Wisconsin,-90.6841666667,43.1491666667,205.1304,2004-12-01,2015-12-31
ndWBRF,Black River Falls  Wisconsin,-90.835,44.3002777778,255.4224,1998-09-01,2015-11-30
ndWCLA,Clam Lake  Wisconsin,-90.9702777778,46.1977777778,459.0288,2004-01-01,2015-12-31
ndWDDG,Dodgeville  Wisconsin,-90.0,43.1,384.048,1997-03-01,2015-12-31
ndWDIA,Diamond Lake  Wisconsin,-90.69,45.1055555556,401.4216,2004-10-01,2015-12-31
ndWGLI,Glidden  Wisconsin,-90.0,46.14,472.44,1997-04-01,2015-12-31
ndWHAY,Hayward  Wisconsin,-91.4497222222,46.0311111111,370.332,1998-09-01,2015-12-31
ndWHOR,Horicon  Wisconsin,-88.6086111111,43.5705555556,243.84,2002-11-01,2015-12-31
ndWKES,Keshena  Wisconsin,-88.6611111111,44.8897222222,232.8672,1997-03-01,2015-12-31
ndWLAO,Laona  Wisconsin,-88.6797222222,45.4622222222,475.488,1996-10-01,2015-12-31
ndWLIN,Lind  Wisconsin,-92.7955555556,45.7397222222,247.8024,2004-12-01,2015-12-31
ndWMDW,Mead  Wisconsin,-89.8658333333,44.6972222222,350.52,2010-01-01,2015-07-31
ndWMED,Medford  Wisconsin,-90.0,45.1044444444,445.008,2001-10-01,2005-05-31
ndWMNN,Minong  Wisconsin,-91.9808333333,46.1358333333,323.088,1998-11-01,2015-12-31
ndWMSI,Mosinee  Wisconsin,-89.6741666667,44.7655555556,374.904,2004-12-01,2009-09-30
ndWNEC,Necedah  Wisconsin,-90.0830555556,44.0286111111,289.56,2000-03-01,2015-04-30
ndWPHE,Phelps  Wisconsin,-89.0961111111,46.04,539.496,2005-06-01,2015-12-31
ndWPRD,Pardeeville  Wisconsin,-89.3166666667,43.5666666667,249.936,1997-03-01,2015-12-31
ndWROM,Rome  Wisconsin,-89.81,44.2566666667,266.0904,1998-09-01,2015-12-31
ndWSMI,Smith Rapids  Wisconsin,-90.1808333333,45.9322222222,477.9264,2005-12-01,2015-12-31
ndWTMH,Tomahawk  Wisconsin,-89.6833333333,45.4666666667,441.6552,1999-04-01,2015-12-31
ndWTRA,Trade River  Wisconsin,-92.6930555556,45.6527777778,268.5288,1998-10-01,2005-05-31
ndWWAU,Wausaukee  Wisconsin,-87.9652777778,45.3897222222,232.5624,1998-09-01,2015-12-31
ndWWOO,Woodruff  Wisconsin,-89.6522222222,45.8897222222,493.4712,1997-04-01,2015-12-31
ndWWSB,Washburn  Wisconsin,-91.2013888889,46.6363888889,384.048,1997-04-01,2015-05-31
ndWWTM,Wautoma  Wisconsin,-89.3333333333,43.1,261.2136,1998-09-01,2015-12-31
nmXALB,Albino Canyon  New Mexico,-107.628333333,36.9769444444,2011.68,1985-01-01,2015-12-31
nmXBAD,Batdraw  New Mexico,-104.441944444,32.1786111111,1310.64,1997-03-01,2015-12-31
nmXBAN,Bandana Point  New Mexico,-104.558333333,32.3263888889,1322.832,1990-03-01,1997-02-28
nmXBAR,Bartley  New Mexico,-105.461388889,35.8947222222,2541.7272,2004-01-01,2015-12-31
nmXBEA,Beaverhead  New Mexico,-108.1,33.4183333333,2041.5504,1986-10-01,2015-12-31
nmXBEW,Bear Wallow  New Mexico,-108.665,33.455,3033.6744,1999-04-01,2012-08-31
nmXBLC,Bluewater Creek  New Mexico,-108.155277778,35.2227777778,2323.7952,2003-06-01,2008-07-31
nmXBLR,Bluewater Ridge  New Mexico,-108.163055556,35.1941666667,2526.4872,2003-07-01,2015-04-30
nmXBOS,Bosque  New Mexico,-106.881666667,33.8205555556,1357.884,1992-03-01,2015-12-31
nmXBRU,Brushy Mountain  New Mexico,-107.8475,34.7194444444,2670.6576,1992-08-01,2015-12-31
nmXBUR,Burro Mountain  New Mexico,-108.538888889,32.6719444444,1972.056,2004-12-01,2015-12-31
nmXCAP,Caprock  New Mexico,-103.856666667,32.9277777778,1283.208,1990-03-01,2015-12-31
nmXCHU,Chupadera  New Mexico,-106.098333333,33.7727777778,1987.296,1990-03-01,2015-12-31
nmXCIM,Cimarron  New Mexico,-105.120277778,36.6061111111,2665.1712,2003-06-01,2015-12-31
nmXCOS,Cosmic  New Mexico,-105.819444444,32.7788888889,2773.68,1990-06-01,2015-12-31
nmXCOY,Coyote  New Mexico,-106.647222222,36.0666666667,2682.24,1996-08-01,2015-12-31
nmXCUB,Cuba  New Mexico,-107.077222222,35.9419444444,1881.2256,1994-02-01,2015-12-31
nmXDAT,Datil  New Mexico,-107.766388889,34.2897222222,2316.48,2003-09-01,2015-12-31
nmXDEA,Deadman Peak  New Mexico,-106.771944444,36.4230555556,2575.56,2000-05-01,2015-12-31
nmXDRI,Dripping Springs  New Mexico,-106.586666667,32.3233333333,1881.2256,1994-02-01,2015-12-31
nmXDUL,Dulce #2  New Mexico,-107.0,36.935,2070.5064,2004-12-01,2015-06-30
nmXDUN,Dunken  New Mexico,-105.180555556,32.8255555556,1676.4,1990-03-01,2015-12-31
nmXEIG,Eight Mile Draw  New Mexico,-104.321666667,33.6511111111,1126.8456,1985-10-01,2015-12-31
nmXGAR,Garcia Canyon,-106.31,35.9452777778,2485.644,2000-06-01,2004-07-31
nmXGIL,Gila Center  New Mexico,-108.24,33.2233333333,1706.88,1998-08-01,2015-12-31
nmXGOA,Goat Springs  New Mexico,-116.208055556,43.5994444444,2314.956,2002-05-01,2003-02-28
nmXGRA,Grants  New Mexico,-107.67,35.2416666667,2514.6,1986-01-01,2015-12-31
nmXGUA,Guaje,-106.322777778,35.9216666667,2532.888,2000-06-01,2004-07-31
nmXHAC,Hachita Valley  New Mexico,-108.341666667,31.7,1307.8968,1985-01-01,2015-12-31
nmXI40,I-40  New Mexico,-106.691666667,35.1044444444,1508.76,2009-12-01,2015-02-28
nmXIGN,Ignacio Chavez  New Mexico,-107.321111111,35.5263888889,2481.072,1994-08-01,1997-04-30
nmXJAR,Jarita Mesa  New Mexico,-106.103055556,36.5558333333,2683.1544,2003-01-01,2015-12-31
nmXJEM,Jemez  New Mexico,-106.618888889,35.8411111111,2438.0952,1985-05-01,2015-12-31
nmXLAG,Laguna  New Mexico,-107.42,35.0519444444,1769.364,2004-12-01,2015-12-31
nmXLSC,Santa Clara Canyon,-106.281111111,35.9972222222,2420.112,2000-06-01,2004-07-31
nmXLUN,Luna  New Mexico,-108.943055556,33.8230555556,2147.6208,2011-04-01,2015-12-31
nmXMAG,Magdalena   New Mexico,-107.543055556,33.8511111111,2590.8,2000-05-01,2015-12-31
nmXMAL,Malpias Lava Flow New Mexico,-108.095833333,34.9,2273.808,1985-05-01,2015-12-31
nmXMAY,Mayhill  New Mexico,-105.5,32.9833333333,2042.16,1985-12-01,2015-12-31
nmXMCG,McGreggor Range  New Mexico,-105.621666667,32.4311111111,1489.2528,2009-03-01,2015-12-31
nmXMCH,Mesa Chivato  New Mexico,-107.321111111,35.5263888889,2481.072,2010-09-01,2015-01-31
nmXMCK,McKenna  New Mexico,-108.4,33.2333333333,2621.28,1993-09-01,1998-09-30
nmXMEL,Melrose Range  New Mexico,-103.8,34.3,1325.88,2006-03-01,2015-12-31
nmXMES,Mescal  New Mexico,-105.833333333,33.1666666667,1897.9896,2000-09-01,2015-12-31
nmXMIL,Mills Canyon  New Mexico,-104.324444444,36.0544444444,1784.9088,2004-12-01,2015-12-31
nmXMOG,Mogollon  New Mexico,-108.806666667,33.3905555556,2393.8992,2009-07-01,2015-12-31
nmXMON,Montano  New Mexico,-106.680833333,35.1458333333,1516.38,2009-11-01,2015-02-28
nmXMOU,Mountainaire  New Mexico,-106.261388889,34.5205555556,1981.2,1986-01-01,2015-12-31
nmXOAK,Oak Flats  New Mexico,-106.321666667,35.0041666667,2301.24,2004-01-01,2015-12-31
nmXORG,Organ Mountains  New Mexico,-106.55,32.4097222222,1557.528,1985-05-01,1993-08-31
nmXPAD,Paduca  New Mexico,-103.721666667,32.1797222222,1069.848,1990-03-01,2015-12-31
nmXPAJ,Pajarito,-106.362777778,35.8744444444,1.524,2000-06-01,2004-06-30
nmXPEC,Pecos  New Mexico,-105.483333333,35.5583333333,2621.28,1994-06-01,2015-12-31
nmXPEL,Pelona Mountain   New Mexico,-108.063055556,33.6925,2462.784,1985-01-01,2015-12-31
nmXPEN,Penasco  New Mexico,-105.111111111,36.2833333333,2377.44,1986-01-01,1996-04-30
nmXPUE,Pueblo Canyon,-106.343888889,35.8947222222,2590.8,2000-06-01,2004-06-30
nmXQUE,Quemazon Canyon,-106.383611111,35.9258333333,2977.896,2000-06-01,2004-07-31
nmXQUN,Queen  New Mexico,-104.690277778,32.2036111111,1708.404,2004-12-01,2015-12-31
nmXRAM,Ramah  New Mexico,-108.412777778,34.9947222222,2145.1824,2004-12-01,2015-12-31
nmXRES,Reserve  New Mexico,-108.777222222,33.715,1779.7272,2011-04-01,2015-12-31
nmXRIO,Rio Grande Gorge      New Mexico,-105.666666667,36.7097222222,2474.976,1994-10-01,1997-04-30
nmXSAA,San Andres  New Mexico,-106.525,32.58,1870.8624,1997-07-01,2015-12-31
nmXSEV,Sevilleta  New Mexico,-106.797777778,34.3769444444,1459.6872,2004-12-01,2015-12-31
nmXSFW,Santa Fe Watershed  New Mexico,-105.860277778,35.6869444444,2339.0352,2005-07-01,2015-12-31
nmXSIE,Sierra De Las Uvas   New Mexico,-107.116666667,32.5166666667,1524.0,1985-05-01,2009-03-31
nmXSLA,Slaughter  New Mexico,-108.433333333,34.0666666667,2645.664,1985-05-01,2015-12-31
nmXSLK,Sandia Lakes  New Mexico,-106.590555556,35.23,1524.0,2004-01-01,2015-12-31
nmXSMO,Smokey Bear  New Mexico,-105.666666667,33.35,2103.12,1996-07-01,2015-12-31
nmXSTO,Stone Lake  New Mexico,-106.864722222,36.7313888889,2267.712,2003-02-01,2015-12-31
nmXTAO,Taos  New Mexico,-105.558055556,36.4152777778,2148.84,2005-11-01,2014-02-28
nmXTIJ,Tijeras  New Mexico,-106.38,35.0702777778,1981.2,2000-03-01,2004-02-29
nmXTOW,Tower  New Mexico,-106.265555556,35.7763888889,1981.2,2000-03-01,2015-12-31
nmXTRU,Truchas  New Mexico,-105.769444444,36.0588888889,2542.032,2001-10-01,2015-12-31
nmXULA,Upper Los Alamos,-106.370833333,35.8925,2682.24,2000-06-01,2004-06-30
nmXUSC,Upper Santa Clara Canyon,-106.36,35.9941666667,3200.4,2000-06-01,2004-07-31
nmXUTE,Ute Mtn  New Mexico,-105.728611111,36.9361111111,2314.3464,2005-12-01,2013-04-30
nmXWAS,Washington Pass  New Mexico,-108.8575,36.0780555556,2855.976,2003-02-01,2015-12-31
nmXWAT,Water Canyon,-106.372222222,35.8425,2484.12,2000-06-01,2004-07-31
nmXZUB,Zuni Buttes  New Mexico,-108.941388889,35.1391666667,2038.8072,2004-12-01,2015-12-31
nmXZUN,Zuni  New Mexico,-108.481944444,35.0444444444,1926.336,2003-02-01,2005-05-31
nvNALL,Alligator Ridge     Nevada,-115.518055556,39.7369444444,1999.488,1989-07-01,2015-12-31
nvNANT,Antelope Lake       Nevada,-116.764444444,41.6847222222,1664.208,1990-06-01,2015-12-31
nvNARG,Argenta  Nevada,-116.698333333,40.6430555556,1751.076,1999-11-01,2002-10-31
nvNAUS,Austin  Nevada,-117.081388889,39.5030555556,1912.62,2002-09-01,2015-12-31
nvNBAI,Bailey Ranch        Nevada,-116.166666667,40.4361111111,1661.16,1986-09-01,1997-04-30
nvNBAK,Baker Flat  Nevada,-114.2175,39.0019444444,2084.832,2000-04-01,2015-03-31
nvNBAR,Barrel Springs      Nevada,-119.938888889,41.9111111111,1778.508,1991-10-01,2015-12-31
nvNBDY,Buddy Adams  Nevada,-116.609166667,37.0213888889,1399.9464,2009-09-01,2015-12-31
nvNBEA,Beacon Light        Nevada,-116.758333333,40.5583333333,1463.04,1989-10-01,2015-12-31
nvNBIG,Big Bend            Nevada,-114.693333333,35.1186111111,304.8,1986-11-01,1995-12-31
nvNBKC,Baker Creek  Nevada,-114.244166667,38.9791666667,2407.92,2002-08-01,2003-10-31
nvNBLU,Bluewing Mountain   Nevada,-119.121666667,40.5016666667,1392.936,1986-07-01,2015-12-31
nvNBRA,Brawley Peaks       Nevada,-118.880277778,38.2611111111,2462.784,1987-05-01,2013-06-30
nvNBUC,Buckhorn Ranch      Nevada,-114.294722222,38.2213888889,2148.84,1991-03-01,1997-04-30
nvNBUF,Buffalo Creek       Nevada,-119.79,40.5819444444,851.6112,1991-10-01,2015-12-31
nvNBUR,Burma Spring        Nevada,-117.400277778,41.2186111111,1386.84,1989-08-01,1997-02-28
nvNCAL,Caliente             Nevada,-114.526388889,37.6111111111,1335.024,1992-06-01,1997-04-30
nvNCAT,Catnip Mountain     Nevada,-119.495,41.92,1749.552,1985-08-01,2015-12-31
nvNCCP,Cattle Camp          Nevada,-114.814166667,38.9036111111,2225.04,1994-02-01,2015-12-31
nvNCED,Cedar Pass          Nevada,-114.165833333,39.7569444444,2189.988,1989-07-01,2015-12-31
nvNCHR,Christmas Tree Pass Nevada,-114.776666667,35.2322222222,1051.56,1990-06-01,1995-03-31
nvNCHV,Cherry Valley  Nevada,-117.943888889,39.5844444444,2323.1856,2013-06-01,2015-12-31
nvNCOI,Coils Creek         Nevada,-116.491666667,39.8333333333,2072.64,1989-10-01,2015-12-31
nvNCOM,Combs Canyon        Nevada,-116.175,39.3813888889,2008.632,1986-09-01,2015-11-30
nvNCRA,Crane Springs  Nevada,-115.85,40.4597222222,1950.72,1997-04-01,2015-12-31
nvNCUR,Currant Creek       Nevada,-115.412777778,38.7586111111,1700.784,1989-07-01,2015-12-31
nvNCYC,Coyote Canyon       Nevada,-118.111111111,40.4916666667,1539.24,1989-07-01,1997-02-28
nvNCYW,Coyote Wash         Nevada,-114.758333333,38.2833333333,1743.456,1986-10-01,2015-12-31
nvNDAL,Dale  Nevada,-114.633333333,38.9105555556,1956.816,2004-06-01,2004-08-31
nvNDEA,Dead Camel Mountain Nevada,-118.943333333,39.2636111111,1368.552,1987-03-01,2015-12-31
nvNDEC,Decathon Canyon  Nevada,-114.2475,38.9741666667,2580.132,2015-10-01,2015-12-31
nvNDES,Desatoya Mountain   Nevada,-117.584444444,39.3011111111,1889.76,1986-09-01,2015-12-31
nvNDNW,Desert NWR  Nevada,-115.143888889,36.5791666667,2170.176,2002-06-01,2015-03-31
nvNDOU,Double H  Nevada,-118.044166667,41.6525,1944.624,2009-07-01,2015-12-31
nvNDRY,Dry Canyon          Nevada,-119.116666667,41.4916666667,1493.52,1986-07-01,2015-12-31
nvNDSS,Desert Springs       Nevada,-119.77,39.6725,1609.344,1986-07-01,2015-12-31
nvNE21,Ely Portable #2 (Cedar Spring)  Nevada,-115.135,39.4530555556,2173.5288,2007-07-01,2009-05-31
nvNELY,Ely Nevada,-114.836111111,39.2922222222,2008.632,2000-01-01,2014-04-30
nvNEMI,Emigrant Canyon  Nevada,-116.281111111,40.6669444444,1938.528,1999-11-01,2002-10-31
nvNFIS,Fish Springs        Nevada,-119.651944444,38.9361111111,1560.576,1986-07-01,2015-12-31
nvNFLA,Flat Spring  Nevada,-116.558055556,39.8497222222,2347.2648,2000-10-01,2008-02-29
nvNFOX,Fox Mountain        Nevada,-119.568055556,41.0061111111,2100.072,1989-07-01,2015-12-31
nvNGAL,Galena  Nevada,-119.815,39.3816666667,1524.0,2001-08-01,2015-12-31
nvNGAR,Garden Valley         Nevada,-115.406944444,38.1755555556,1594.104,1990-07-01,2000-01-31
nvNIMM,Immigration Wash    Nevada,-114.159722222,37.9213888889,1898.904,1990-06-01,2015-12-31
nvNINC,Incline Village (RAWS)  Nevada,-119.966944444,39.2511111111,2081.1744,2006-10-01,2009-10-31
nvNIND,Independence Valley Nevada,-116.12,41.3233333333,1743.456,1994-08-01,1997-04-30
nvNJEF,Jarbidge East Fork - WQ  Nevada,-115.330555556,41.9197222222,1828.8,2002-10-01,2008-11-30
nvNJUN,Juniper Springs     Nevada,-119.777222222,41.0819444444,1630.0704,1991-10-01,2015-12-31
nvNJWF,Jarbidge West Fork - WQ  Nevada,-115.426666667,41.8975,1828.8,2002-10-01,2008-12-31
nvNKAN,Kane Springs        Nevada,-114.7075,37.2505555556,1399.032,1986-11-01,2015-12-31
nvNKNX,Knox  Nevada,-119.961666667,39.2733333333,2307.0312,2005-12-01,2015-12-31
nvNKYL,Kyle Canyon  Nevada,-115.6,36.2666666667,2194.56,1998-05-01,2015-12-31
